trial number,data_type,L1,Excerpt1,L2,Excerpt2,Stimulus1,Stimulus2,time_elapsed,timestamp,rt,response
126,trial,En,24,Ge,3,soundFiles/English/normalized/common_voice_en_25186.wav,soundFiles/German/normalized/common_voice_de_17331474.wav,2061284,Tue Jun 22 2021 15:11:43 GMT+0100 (British Summer Time),894.0,1
127,trial,Sp,16,Sp,20,soundFiles/Spanish/normalized/common_voice_es_18325613.wav,soundFiles/Spanish/normalized/common_voice_es_18336252.wav,2075045,Tue Jun 22 2021 15:11:57 GMT+0100 (British Summer Time),3926.5999999996284,7
128,trial,It,19,It,5,soundFiles/Italian/normalized/common_voice_it_17420120.wav,soundFiles/Italian/normalized/common_voice_it_17415965.wav,2088951,Tue Jun 22 2021 15:12:11 GMT+0100 (British Summer Time),1341.5,7
129,trial,En,1,Ja,25,soundFiles/English/normalized/common_voice_en_12505.wav,soundFiles/Japanese/normalized/common_voice_ja_20493568.wav,2098618,Tue Jun 22 2021 15:12:21 GMT+0100 (British Summer Time),1584.9000000003725,1
130,trial,Ja,20,Sp,17,soundFiles/Japanese/normalized/common_voice_ja_20074110.wav,soundFiles/Spanish/normalized/common_voice_es_18326245.wav,2108500,Tue Jun 22 2021 15:12:30 GMT+0100 (British Summer Time),1348.6999999992552,1
131,trial,Ja,7,Ja,27,soundFiles/Japanese/normalized/common_voice_ja_19534151.wav,soundFiles/Japanese/normalized/common_voice_ja_20847167.wav,2116010,Tue Jun 22 2021 15:12:38 GMT+0100 (British Summer Time),1832.6999999992552,7
132,trial,Sp,6,En,16,soundFiles/Spanish/normalized/common_voice_es_18313989.wav,soundFiles/English/normalized/common_voice_en_22594.wav,2129487,Tue Jun 22 2021 15:12:51 GMT+0100 (British Summer Time),970.4000000003723,1
133,trial,It,27,Sp,30,soundFiles/Italian/normalized/common_voice_it_17424839.wav,soundFiles/Spanish/normalized/common_voice_es_18345886.wav,2145267,Tue Jun 22 2021 15:13:07 GMT+0100 (British Summer Time),3004.5,1
134,trial,Sp,41,En,40,soundFiles/Spanish/normalized/common_voice_es_18404696.wav,soundFiles/English/normalized/common_voice_en_33959.wav,2155996,Tue Jun 22 2021 15:13:18 GMT+0100 (British Summer Time),1378.9000000003725,1
135,trial,Ta,21,Ge,4,soundFiles/Tamil/normalized/common_voice_ta_19340381.wav,soundFiles/German/normalized/common_voice_de_17334357.wav,2169189,Tue Jun 22 2021 15:13:31 GMT+0100 (British Summer Time),5090.599999999628,7
136,trial,Ta,1,Ja,18,soundFiles/Tamil/normalized/common_voice_ta_19083403.wav,soundFiles/Japanese/normalized/common_voice_ja_20073499.wav,2179774,Tue Jun 22 2021 15:13:42 GMT+0100 (British Summer Time),3769.5999999996284,7
137,trial,En,2,Ta,16,soundFiles/English/normalized/common_voice_en_13705.wav,soundFiles/Tamil/normalized/common_voice_ta_19305293.wav,2188731,Tue Jun 22 2021 15:13:51 GMT+0100 (British Summer Time),1465.5999999996275,1
138,trial,Du,29,It,11,soundFiles/Dutch/normalized/common_voice_nl_17695033.wav,soundFiles/Italian/normalized/common_voice_it_17416527.wav,2199005,Tue Jun 22 2021 15:14:01 GMT+0100 (British Summer Time),1702.7000000011176,7
139,trial,Ja,44,Ge,8,soundFiles/Japanese/normalized/common_voice_ja_22467415.wav,soundFiles/German/normalized/common_voice_de_17384299.wav,2209401,Tue Jun 22 2021 15:14:11 GMT+0100 (British Summer Time),1512.7000000011176,1
140,trial,It,38,En,41,soundFiles/Italian/normalized/common_voice_it_17433550.wav,soundFiles/English/normalized/common_voice_en_34174.wav,2243948,Tue Jun 22 2021 15:14:46 GMT+0100 (British Summer Time),2038.0999999996275,1
141,trial,Ta,37,Ge,15,soundFiles/Tamil/normalized/common_voice_ta_19634234.wav,soundFiles/German/normalized/common_voice_de_17655454.wav,2253300,Tue Jun 22 2021 15:14:55 GMT+0100 (British Summer Time),1492.60000000149,7
142,trial,Ge,26,It,41,soundFiles/German/normalized/common_voice_de_18075705.wav,soundFiles/Italian/normalized/common_voice_it_17435295.wav,2270512,Tue Jun 22 2021 15:15:12 GMT+0100 (British Summer Time),5977.0999999996275,7
143,trial,Ja,41,Ja,12,soundFiles/Japanese/normalized/common_voice_ja_22311505.wav,soundFiles/Japanese/normalized/common_voice_ja_19779460.wav,2283319,Tue Jun 22 2021 15:15:25 GMT+0100 (British Summer Time),3926.299999998881,7
144,trial,Ja,23,Sp,27,soundFiles/Japanese/normalized/common_voice_ja_20190633.wav,soundFiles/Spanish/normalized/common_voice_es_18343331.wav,2296792,Tue Jun 22 2021 15:15:39 GMT+0100 (British Summer Time),3937.299999998881,1
145,trial,Ta,10,It,23,soundFiles/Tamil/normalized/common_voice_ta_19171925.wav,soundFiles/Italian/normalized/common_voice_it_17420604.wav,2309644,Tue Jun 22 2021 15:15:52 GMT+0100 (British Summer Time),2433.2000000011176,7
146,trial,Du,40,It,3,soundFiles/Dutch/normalized/common_voice_nl_17695567.wav,soundFiles/Italian/normalized/common_voice_it_17415849.wav,2321088,Tue Jun 22 2021 15:16:03 GMT+0100 (British Summer Time),2229.7999999988824,7
147,trial,Ge,35,Ge,37,soundFiles/German/normalized/common_voice_de_18270213.wav,soundFiles/German/normalized/common_voice_de_18302858.wav,2332037,Tue Jun 22 2021 15:16:14 GMT+0100 (British Summer Time),2212.199999999255,7
148,trial,Ge,40,Sp,28,soundFiles/German/normalized/common_voice_de_18309108.wav,soundFiles/Spanish/normalized/common_voice_es_18344729.wav,2341639,Tue Jun 22 2021 15:16:24 GMT+0100 (British Summer Time),1386.6999999992552,1
149,trial,En,17,Ta,17,soundFiles/English/normalized/common_voice_en_22713.wav,soundFiles/Tamil/normalized/common_voice_ta_19305358.wav,2353755,Tue Jun 22 2021 15:16:36 GMT+0100 (British Summer Time),2138.7999999988824,7
150,trial,Du,34,Sp,32,soundFiles/Dutch/normalized/common_voice_nl_17695284.wav,soundFiles/Spanish/normalized/common_voice_es_18353945.wav,2377595,Tue Jun 22 2021 15:17:00 GMT+0100 (British Summer Time),13638.5,7
151,trial,It,31,En,7,soundFiles/Italian/normalized/common_voice_it_17428102.wav,soundFiles/English/normalized/common_voice_en_18884.wav,2391818,Tue Jun 22 2021 15:17:14 GMT+0100 (British Summer Time),2922.7999999988824,1
152,trial,Ge,25,It,43,soundFiles/German/normalized/common_voice_de_17884551.wav,soundFiles/Italian/normalized/common_voice_it_17435406.wav,2404325,Tue Jun 22 2021 15:17:26 GMT+0100 (British Summer Time),3959.900000000373,1
153,trial,En,14,Ge,10,soundFiles/English/normalized/common_voice_en_22431.wav,soundFiles/German/normalized/common_voice_de_17491127.wav,2414799,Tue Jun 22 2021 15:17:37 GMT+0100 (British Summer Time),1605.5,1
154,trial,It,17,It,48,soundFiles/Italian/normalized/common_voice_it_17416883.wav,soundFiles/Italian/normalized/common_voice_it_17437805.wav,2426227,Tue Jun 22 2021 15:17:48 GMT+0100 (British Summer Time),1987.7000000011176,7
155,trial,Ge,5,Ge,17,soundFiles/German/normalized/common_voice_de_17341144.wav,soundFiles/German/normalized/common_voice_de_17670710.wav,2439684,Tue Jun 22 2021 15:18:02 GMT+0100 (British Summer Time),1373.4000000003725,7
156,trial,Ge,39,Du,45,soundFiles/German/normalized/common_voice_de_18306432.wav,soundFiles/Dutch/normalized/common_voice_nl_17695804.wav,2452571,Tue Jun 22 2021 15:18:15 GMT+0100 (British Summer Time),2403.7000000011176,1
157,trial,Du,41,Ta,11,soundFiles/Dutch/normalized/common_voice_nl_17695586.wav,soundFiles/Tamil/normalized/common_voice_ta_19172151.wav,2462009,Tue Jun 22 2021 15:18:24 GMT+0100 (British Summer Time),1444.4000000003725,7
158,trial,Ta,13,Sp,34,soundFiles/Tamil/normalized/common_voice_ta_19189979.wav,soundFiles/Spanish/normalized/common_voice_es_18363244.wav,2471636,Tue Jun 22 2021 15:18:34 GMT+0100 (British Summer Time),1225.1999999992552,1
159,trial,Sp,15,Ta,48,soundFiles/Spanish/normalized/common_voice_es_18325554.wav,soundFiles/Tamil/normalized/common_voice_ta_20067016.wav,2482504,Tue Jun 22 2021 15:18:44 GMT+0100 (British Summer Time),2105.0999999996275,7
160,trial,It,45,It,28,soundFiles/Italian/normalized/common_voice_it_17437171.wav,soundFiles/Italian/normalized/common_voice_it_17425674.wav,2504428,Tue Jun 22 2021 15:19:06 GMT+0100 (British Summer Time),1906.9000000003725,1
161,trial,Ta,38,Ge,44,soundFiles/Tamil/normalized/common_voice_ta_19670962.wav,soundFiles/German/normalized/common_voice_de_18338470.wav,2512800,Tue Jun 22 2021 15:19:15 GMT+0100 (British Summer Time),839.8999999985098,1
162,trial,It,29,Ja,36,soundFiles/Italian/normalized/common_voice_it_17425822.wav,soundFiles/Japanese/normalized/common_voice_ja_21769368.wav,2524476,Tue Jun 22 2021 15:19:26 GMT+0100 (British Summer Time),3129.699999999255,7
163,trial,It,21,Du,13,soundFiles/Italian/normalized/common_voice_it_17420257.wav,soundFiles/Dutch/normalized/common_voice_nl_17694344.wav,2533234,Tue Jun 22 2021 15:19:35 GMT+0100 (British Summer Time),1766.7999999988824,7
164,trial,Ta,14,Ta,43,soundFiles/Tamil/normalized/common_voice_ta_19195637.wav,soundFiles/Tamil/normalized/common_voice_ta_19816099.wav,2543375,Tue Jun 22 2021 15:19:45 GMT+0100 (British Summer Time),1873.8000000007448,1
165,trial,Ta,42,Du,35,soundFiles/Tamil/normalized/common_voice_ta_19761494.wav,soundFiles/Dutch/normalized/common_voice_nl_17695317.wav,2554928,Tue Jun 22 2021 15:19:57 GMT+0100 (British Summer Time),2147.5,1
166,trial,It,12,Ge,23,soundFiles/Italian/normalized/common_voice_it_17416561.wav,soundFiles/German/normalized/common_voice_de_17828232.wav,2567737,Tue Jun 22 2021 15:20:10 GMT+0100 (British Summer Time),3386.4000000003725,7
167,trial,Ta,7,It,25,soundFiles/Tamil/normalized/common_voice_ta_19165158.wav,soundFiles/Italian/normalized/common_voice_it_17421388.wav,2578616,Tue Jun 22 2021 15:20:21 GMT+0100 (British Summer Time),2311.300000000745,1
168,trial,Ge,33,Sp,11,soundFiles/German/normalized/common_voice_de_18228262.wav,soundFiles/Spanish/normalized/common_voice_es_18321002.wav,2589787,Tue Jun 22 2021 15:20:32 GMT+0100 (British Summer Time),851.8999999985098,1
